	input_shape	num_hidden_layers	layer_shape	output_activation_function	regularization_function	regularization_lambda	update_function	update_momentum	update_learning_rate	negative_threshold	positive_negative_ratio	training_data_filename	multi_instance	training_script_filename	training_cases	machine_platform	random_seed	total_trained_epochs	trained_network_hash	train_directory	sneg_type	Negative Training Description	epoch	r2_drug-matrix	r2_drug-matrix-known-values	r2_test	r2_train	binary-auc-t5.0-precision-recall_drug-matrix	binary-auc-t5.0-precision-recall_test	binary-auc-t5.0-precision-recall_train	binary-auc-t5.0-tpr-fpr_drug-matrix	binary-auc-t5.0-tpr-fpr_test	binary-auc-t5.0-tpr-fpr_train	binary-auc-t6.0-precision-recall_drug-matrix	binary-auc-t6.0-precision-recall_test	binary-auc-t6.0-precision-recall_train	binary-auc-t6.0-tpr-fpr_drug-matrix	binary-auc-t6.0-tpr-fpr_test	binary-auc-t6.0-tpr-fpr_train	hamming-loss-Negative_binary-5.0_drug-matrix	hamming-loss-Negative_binary-5.0_test	hamming-loss-Negative_binary-5.0_train	hamming-loss-Negative_binary-6.0_drug-matrix	hamming-loss-Negative_binary-6.0_test	hamming-loss-Negative_binary-6.0_train	hamming-loss-Positive_binary-5.0_drug-matrix	hamming-loss-Positive_binary-5.0_test	hamming-loss-Positive_binary-5.0_train	hamming-loss-Positive_binary-6.0_drug-matrix	hamming-loss-Positive_binary-6.0_test	hamming-loss-Positive_binary-6.0_train	labeled-f1.0--Negative--_binary-5.0_drug-matrix	labeled-f1.0--Negative--_binary-5.0_test	labeled-f1.0--Negative--_binary-5.0_train	labeled-f1.0--Negative--_binary-6.0_drug-matrix	labeled-f1.0--Negative--_binary-6.0_test	labeled-f1.0--Negative--_binary-6.0_train	labeled-f1.0--Positive--_binary-5.0_drug-matrix	labeled-f1.0--Positive--_binary-5.0_test	labeled-f1.0--Positive--_binary-5.0_train	labeled-f1.0--Positive--_binary-6.0_drug-matrix	labeled-f1.0--Positive--_binary-6.0_test	labeled-f1.0--Positive--_binary-6.0_train	labeled-f2.0--Negative--_binary-5.0_drug-matrix	labeled-f2.0--Negative--_binary-5.0_test	labeled-f2.0--Negative--_binary-5.0_train	labeled-f2.0--Negative--_binary-6.0_drug-matrix	labeled-f2.0--Negative--_binary-6.0_test	labeled-f2.0--Negative--_binary-6.0_train	labeled-f2.0--Positive--_binary-5.0_drug-matrix	labeled-f2.0--Positive--_binary-5.0_test	labeled-f2.0--Positive--_binary-5.0_train	labeled-f2.0--Positive--_binary-6.0_drug-matrix	labeled-f2.0--Positive--_binary-6.0_test	labeled-f2.0--Positive--_binary-6.0_train	matthews-corrcoef_binary-5.0_drug-matrix	matthews-corrcoef_binary-5.0_test	matthews-corrcoef_binary-5.0_train	matthews-corrcoef_binary-6.0_drug-matrix	matthews-corrcoef_binary-6.0_test	matthews-corrcoef_binary-6.0_train
0	4096	3	[1024, 2048, 3072]	sigmoid			nesterov_momentum			5.0	0.8182	train_ts2012_chembl20_MWmax800_scrubDM_minpos10_cutoff5.hdf5	True	lr_nesterov_binary_classifier_1024_2048_3072.py	296190	Linux-3.10.0-862.14.4.el7.x86_64-x86_64-with-centos-7.5.1804-Core	[42.0, 42]	299	FREDB5-GUZugc0Bg0Pp6jg==	/srv/home/ecaceres/data_save_folders/output/20180815_Paper_Retrains/trained_nets/lr_nesterov_binary_classifier_1024_2048_3072/CLASSIFIER_SMA_RATIOS_LR03/fold_1/pnr_0.8182	1	Stochastic Negatives	0	0.000132885111137	0.00680330659402	0.00315383071669	0.00637695784514	0.0785542861831	0.534116590471	0.744158678284	0.502593125363	0.490186371578	0.526524705446	0.0562625421808	0.419915320715	0.594885501245	0.506831029345	0.493610312834	0.525795115174	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.963133014562	0.627306273063	0.428971252367	0.979668221738	0.729652817302	0.616343282192	0.0	0.0	0.0	0.0	0.0	0.0	0.942289392965	0.512665862485	0.319503754939	0.967861217935	0.627815866797	0.501013065271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	4096	3	[1024, 2048, 3072]	sigmoid			nesterov_momentum			5.0	0.8182	train_ts2012_chembl20_MWmax800_scrubDM_minpos10_cutoff5.hdf5	True	lr_nesterov_binary_classifier_1024_2048_3072.py	296190	Linux-3.10.0-862.14.4.el7.x86_64-x86_64-with-centos-7.5.1804-Core	[42.0, 42]	299	FREDB5-GUZugc0Bg0Pp6jg==	/srv/home/ecaceres/data_save_folders/output/20180815_Paper_Retrains/trained_nets/lr_nesterov_binary_classifier_1024_2048_3072/CLASSIFIER_SMA_RATIOS_LR03/fold_1/pnr_0.8182	1	Stochastic Negatives	256	0.298267609642	0.396018508862			0.425826777491			0.79574383			0.463656213004			0.88533988664			0.0			0.0			1.0			1.0			0.963133014562			0.979668221738			0.0			0.0			0.942289392965			0.967861217935			0.0			0.0			0.0			0.0		
2	4096	3	[1024, 2048, 3072]	sigmoid			nesterov_momentum			5.0	0.8182	train_ts2012_chembl20_MWmax800_scrubDM_minpos10_cutoff5.hdf5	True	lr_nesterov_binary_classifier_1024_2048_3072.py	296190	Linux-3.10.0-862.14.4.el7.x86_64-x86_64-with-centos-7.5.1804-Core	[42.0, 42]	299	FREDB5-GUZugc0Bg0Pp6jg==	/srv/home/ecaceres/data_save_folders/output/20180815_Paper_Retrains/trained_nets/lr_nesterov_binary_classifier_1024_2048_3072/CLASSIFIER_SMA_RATIOS_LR03/fold_1/pnr_0.8182	1	Stochastic Negatives	131	0.298690728639	0.407318982136			0.439228311569			0.80815069206			0.476407432914			0.898906916171			0.0			0.0			1.0			1.0			0.963133014562			0.979668221738			0.0			0.0			0.942289392965			0.967861217935			0.0			0.0			0.0			0.0		
3	4096	3	[1024, 2048, 3072]	sigmoid			nesterov_momentum			5.0	0.8182	train_ts2012_chembl20_MWmax800_scrubDM_minpos10_cutoff5.hdf5	True	lr_nesterov_binary_classifier_1024_2048_3072.py	296190	Linux-3.10.0-862.14.4.el7.x86_64-x86_64-with-centos-7.5.1804-Core	[42.0, 42]	299	FREDB5-GUZugc0Bg0Pp6jg==	/srv/home/ecaceres/data_save_folders/output/20180815_Paper_Retrains/trained_nets/lr_nesterov_binary_classifier_1024_2048_3072/CLASSIFIER_SMA_RATIOS_LR03/fold_1/pnr_0.8182	1	Stochastic Negatives	133	0.296735955307	0.396389718358			0.433084521457			0.803872791338			0.467772229091			0.896184433468			0.0			0.0			1.0			1.0			0.963133014562			0.979668221738			0.0			0.0			0.942289392965			0.967861217935			0.0			0.0			0.0			0.0		
4	4096	3	[1024, 2048, 3072]	sigmoid			nesterov_momentum			5.0	0.8182	train_ts2012_chembl20_MWmax800_scrubDM_minpos10_cutoff5.hdf5	True	lr_nesterov_binary_classifier_1024_2048_3072.py	296190	Linux-3.10.0-862.14.4.el7.x86_64-x86_64-with-centos-7.5.1804-Core	[42.0, 42]	299	FREDB5-GUZugc0Bg0Pp6jg==	/srv/home/ecaceres/data_save_folders/output/20180815_Paper_Retrains/trained_nets/lr_nesterov_binary_classifier_1024_2048_3072/CLASSIFIER_SMA_RATIOS_LR03/fold_1/pnr_0.8182	1	Stochastic Negatives	134	0.291326764199	0.385905430792			0.431288310523			0.801653021149			0.464037091539			0.892288830011			0.0			0.0			1.0			1.0			0.963133014562			0.979668221738			0.0			0.0			0.942289392965			0.967861217935			0.0			0.0			0.0			0.0		
5	4096	3	[1024, 2048, 3072]	sigmoid			nesterov_momentum			5.0	0.8182	train_ts2012_chembl20_MWmax800_scrubDM_minpos10_cutoff5.hdf5	True	lr_nesterov_binary_classifier_1024_2048_3072.py	296190	Linux-3.10.0-862.14.4.el7.x86_64-x86_64-with-centos-7.5.1804-Core	[42.0, 42]	299	FREDB5-GUZugc0Bg0Pp6jg==	/srv/home/ecaceres/data_save_folders/output/20180815_Paper_Retrains/trained_nets/lr_nesterov_binary_classifier_1024_2048_3072/CLASSIFIER_SMA_RATIOS_LR03/fold_1/pnr_0.8182	1	Stochastic Negatives	267	0.31141572205	0.402765434217			0.442698346395			0.79683070909			0.489303605836			0.888363981291			0.0			0.0			1.0			1.0			0.963133014562			0.979668221738			0.0			0.0			0.942289392965			0.967861217935			0.0			0.0			0.0			0.0		
6	4096	3	[1024, 2048, 3072]	sigmoid			nesterov_momentum			5.0	0.8182	train_ts2012_chembl20_MWmax800_scrubDM_minpos10_cutoff5.hdf5	True	lr_nesterov_binary_classifier_1024_2048_3072.py	296190	Linux-3.10.0-862.14.4.el7.x86_64-x86_64-with-centos-7.5.1804-Core	[42.0, 42]	299	FREDB5-GUZugc0Bg0Pp6jg==	/srv/home/ecaceres/data_save_folders/output/20180815_Paper_Retrains/trained_nets/lr_nesterov_binary_classifier_1024_2048_3072/CLASSIFIER_SMA_RATIOS_LR03/fold_1/pnr_0.8182	1	Stochastic Negatives	142	0.298213152219	0.401408169861			0.438853501051			0.805878195665			0.478577551258			0.897428308021			0.0			0.0			1.0			1.0			0.963133014562			0.979668221738			0.0			0.0			0.942289392965			0.967861217935			0.0			0.0			0.0			0.0		
7	4096	3	[1024, 2048, 3072]	sigmoid			nesterov_momentum			5.0	0.8182	train_ts2012_chembl20_MWmax800_scrubDM_minpos10_cutoff5.hdf5	True	lr_nesterov_binary_classifier_1024_2048_3072.py	296190	Linux-3.10.0-862.14.4.el7.x86_64-x86_64-with-centos-7.5.1804-Core	[42.0, 42]	299	FREDB5-GUZugc0Bg0Pp6jg==	/srv/home/ecaceres/data_save_folders/output/20180815_Paper_Retrains/trained_nets/lr_nesterov_binary_classifier_1024_2048_3072/CLASSIFIER_SMA_RATIOS_LR03/fold_1/pnr_0.8182	1	Stochastic Negatives	272	0.301995053758	0.394985676144			0.429475333379			0.793528674523			0.471620530104			0.883868302736			0.0			0.0			1.0			1.0			0.963133014562			0.979668221738			0.0			0.0			0.942289392965			0.967861217935			0.0			0.0			0.0			0.0		
8	4096	3	[1024, 2048, 3072]	sigmoid			nesterov_momentum			5.0	0.8182	train_ts2012_chembl20_MWmax800_scrubDM_minpos10_cutoff5.hdf5	True	lr_nesterov_binary_classifier_1024_2048_3072.py	296190	Linux-3.10.0-862.14.4.el7.x86_64-x86_64-with-centos-7.5.1804-Core	[42.0, 42]	299	FREDB5-GUZugc0Bg0Pp6jg==	/srv/home/ecaceres/data_save_folders/output/20180815_Paper_Retrains/trained_nets/lr_nesterov_binary_classifier_1024_2048_3072/CLASSIFIER_SMA_RATIOS_LR03/fold_1/pnr_0.8182	1	Stochastic Negatives	145	0.301032614859	0.399725857252			0.440155414314			0.802029535947			0.480864365687			0.894432974202			0.0			0.0			1.0			1.0			0.963133014562			0.979668221738			0.0			0.0			0.942289392965			0.967861217935			0.0			0.0			0.0			0.0		
9	4096	3	[1024, 2048, 3072]	sigmoid			nesterov_momentum			5.0	0.8182	train_ts2012_chembl20_MWmax800_scrubDM_minpos10_cutoff5.hdf5	True	lr_nesterov_binary_classifier_1024_2048_3072.py	296190	Linux-3.10.0-862.14.4.el7.x86_64-x86_64-with-centos-7.5.1804-Core	[42.0, 42]	299	FREDB5-GUZugc0Bg0Pp6jg==	/srv/home/ecaceres/data_save_folders/output/20180815_Paper_Retrains/trained_nets/lr_nesterov_binary_classifier_1024_2048_3072/CLASSIFIER_SMA_RATIOS_LR03/fold_1/pnr_0.8182	1	Stochastic Negatives	276	0.297653204691	0.393660472445			0.425240440706			0.793453482774			0.464924868104			0.882402944664			0.0			0.0			1.0			1.0			0.963133014562			0.979668221738			0.0			0.0			0.942289392965			0.967861217935			0.0			0.0			0.0			0.0		
10	4096	3	[1024, 2048, 3072]	sigmoid			nesterov_momentum			5.0	0.8182	train_ts2012_chembl20_MWmax800_scrubDM_minpos10_cutoff5.hdf5	True	lr_nesterov_binary_classifier_1024_2048_3072.py	296190	Linux-3.10.0-862.14.4.el7.x86_64-x86_64-with-centos-7.5.1804-Core	[42.0, 42]	299	FREDB5-GUZugc0Bg0Pp6jg==	/srv/home/ecaceres/data_save_folders/output/20180815_Paper_Retrains/trained_nets/lr_nesterov_binary_classifier_1024_2048_3072/CLASSIFIER_SMA_RATIOS_LR03/fold_1/pnr_0.8182	1	Stochastic Negatives	283	0.30050663949	0.394378106269			0.429722881964			0.793525670803			0.469531249309			0.881067683153			0.0			0.0			1.0			1.0			0.963133014562			0.979668221738			0.0			0.0			0.942289392965			0.967861217935			0.0			0.0			0.0			0.0		
11	4096	3	[1024, 2048, 3072]	sigmoid			nesterov_momentum			5.0	0.8182	train_ts2012_chembl20_MWmax800_scrubDM_minpos10_cutoff5.hdf5	True	lr_nesterov_binary_classifier_1024_2048_3072.py	296190	Linux-3.10.0-862.14.4.el7.x86_64-x86_64-with-centos-7.5.1804-Core	[42.0, 42]	299	FREDB5-GUZugc0Bg0Pp6jg==	/srv/home/ecaceres/data_save_folders/output/20180815_Paper_Retrains/trained_nets/lr_nesterov_binary_classifier_1024_2048_3072/CLASSIFIER_SMA_RATIOS_LR03/fold_1/pnr_0.8182	1	Stochastic Negatives	156	0.301183957523	0.400297390802			0.434057094378			0.800083135498			0.471977996227			0.892517651758			0.0			0.0			1.0			1.0			0.963133014562			0.979668221738			0.0			0.0			0.942289392965			0.967861217935			0.0			0.0			0.0			0.0		
12	4096	3	[1024, 2048, 3072]	sigmoid			nesterov_momentum			5.0	0.8182	train_ts2012_chembl20_MWmax800_scrubDM_minpos10_cutoff5.hdf5	True	lr_nesterov_binary_classifier_1024_2048_3072.py	296190	Linux-3.10.0-862.14.4.el7.x86_64-x86_64-with-centos-7.5.1804-Core	[42.0, 42]	299	FREDB5-GUZugc0Bg0Pp6jg==	/srv/home/ecaceres/data_save_folders/output/20180815_Paper_Retrains/trained_nets/lr_nesterov_binary_classifier_1024_2048_3072/CLASSIFIER_SMA_RATIOS_LR03/fold_1/pnr_0.8182	1	Stochastic Negatives	287	0.301112760249	0.394164044411			0.430171216661			0.795535845745			0.467069436869			0.883237753358			0.0			0.0			1.0			1.0			0.963133014562			0.979668221738			0.0			0.0			0.942289392965			0.967861217935			0.0			0.0			0.0			0.0		
13	4096	3	[1024, 2048, 3072]	sigmoid			nesterov_momentum			5.0	0.8182	train_ts2012_chembl20_MWmax800_scrubDM_minpos10_cutoff5.hdf5	True	lr_nesterov_binary_classifier_1024_2048_3072.py	296190	Linux-3.10.0-862.14.4.el7.x86_64-x86_64-with-centos-7.5.1804-Core	[42.0, 42]	299	FREDB5-GUZugc0Bg0Pp6jg==	/srv/home/ecaceres/data_save_folders/output/20180815_Paper_Retrains/trained_nets/lr_nesterov_binary_classifier_1024_2048_3072/CLASSIFIER_SMA_RATIOS_LR03/fold_1/pnr_0.8182	1	Stochastic Negatives	169	0.299131107395	0.400421589883			0.436368227549			0.803745086449			0.473884144303			0.89459838935			0.0			0.0			1.0			1.0			0.963133014562			0.979668221738			0.0			0.0			0.942289392965			0.967861217935			0.0			0.0			0.0			0.0		
14	4096	3	[1024, 2048, 3072]	sigmoid			nesterov_momentum			5.0	0.8182	train_ts2012_chembl20_MWmax800_scrubDM_minpos10_cutoff5.hdf5	True	lr_nesterov_binary_classifier_1024_2048_3072.py	296190	Linux-3.10.0-862.14.4.el7.x86_64-x86_64-with-centos-7.5.1804-Core	[42.0, 42]	299	FREDB5-GUZugc0Bg0Pp6jg==	/srv/home/ecaceres/data_save_folders/output/20180815_Paper_Retrains/trained_nets/lr_nesterov_binary_classifier_1024_2048_3072/CLASSIFIER_SMA_RATIOS_LR03/fold_1/pnr_0.8182	1	Stochastic Negatives	170	0.30229208596	0.399310871236			0.437522758949			0.801112860752			0.476886803964			0.893208010388			0.0			0.0			1.0			1.0			0.963133014562			0.979668221738			0.0			0.0			0.942289392965			0.967861217935			0.0			0.0			0.0			0.0		
15	4096	3	[1024, 2048, 3072]	sigmoid			nesterov_momentum			5.0	0.8182	train_ts2012_chembl20_MWmax800_scrubDM_minpos10_cutoff5.hdf5	True	lr_nesterov_binary_classifier_1024_2048_3072.py	296190	Linux-3.10.0-862.14.4.el7.x86_64-x86_64-with-centos-7.5.1804-Core	[42.0, 42]	299	FREDB5-GUZugc0Bg0Pp6jg==	/srv/home/ecaceres/data_save_folders/output/20180815_Paper_Retrains/trained_nets/lr_nesterov_binary_classifier_1024_2048_3072/CLASSIFIER_SMA_RATIOS_LR03/fold_1/pnr_0.8182	1	Stochastic Negatives	299	0.299973303672	0.391525893456			0.423454056049			0.789143258278			0.462904052127			0.879791423509			0.0			0.0			1.0			1.0			0.963133014562			0.979668221738			0.0			0.0			0.942289392965			0.967861217935			0.0			0.0			0.0			0.0		
16	4096	3	[1024, 2048, 3072]	sigmoid			nesterov_momentum			5.0	0.8182	train_ts2012_chembl20_MWmax800_scrubDM_minpos10_cutoff5.hdf5	True	lr_nesterov_binary_classifier_1024_2048_3072.py	296190	Linux-3.10.0-862.14.4.el7.x86_64-x86_64-with-centos-7.5.1804-Core	[42.0, 42]	299	FREDB5-GUZugc0Bg0Pp6jg==	/srv/home/ecaceres/data_save_folders/output/20180815_Paper_Retrains/trained_nets/lr_nesterov_binary_classifier_1024_2048_3072/CLASSIFIER_SMA_RATIOS_LR03/fold_1/pnr_0.8182	1	Stochastic Negatives	173	0.301646180172	0.394988161362			0.435429266695			0.800643069522			0.473442491623			0.891469316768			0.0			0.0			1.0			1.0			0.963133014562			0.979668221738			0.0			0.0			0.942289392965			0.967861217935			0.0			0.0			0.0			0.0		
17	4096	3	[1024, 2048, 3072]	sigmoid			nesterov_momentum			5.0	0.8182	train_ts2012_chembl20_MWmax800_scrubDM_minpos10_cutoff5.hdf5	True	lr_nesterov_binary_classifier_1024_2048_3072.py	296190	Linux-3.10.0-862.14.4.el7.x86_64-x86_64-with-centos-7.5.1804-Core	[42.0, 42]	299	FREDB5-GUZugc0Bg0Pp6jg==	/srv/home/ecaceres/data_save_folders/output/20180815_Paper_Retrains/trained_nets/lr_nesterov_binary_classifier_1024_2048_3072/CLASSIFIER_SMA_RATIOS_LR03/fold_1/pnr_0.8182	1	Stochastic Negatives	180	0.29944636845	0.393194774807			0.433731493064			0.800292657991			0.469358089264			0.890165866208			0.0			0.0			1.0			1.0			0.963133014562			0.979668221738			0.0			0.0			0.942289392965			0.967861217935			0.0			0.0			0.0			0.0		
18	4096	3	[1024, 2048, 3072]	sigmoid			nesterov_momentum			5.0	0.8182	train_ts2012_chembl20_MWmax800_scrubDM_minpos10_cutoff5.hdf5	True	lr_nesterov_binary_classifier_1024_2048_3072.py	296190	Linux-3.10.0-862.14.4.el7.x86_64-x86_64-with-centos-7.5.1804-Core	[42.0, 42]	299	FREDB5-GUZugc0Bg0Pp6jg==	/srv/home/ecaceres/data_save_folders/output/20180815_Paper_Retrains/trained_nets/lr_nesterov_binary_classifier_1024_2048_3072/CLASSIFIER_SMA_RATIOS_LR03/fold_1/pnr_0.8182	1	Stochastic Negatives	184	0.295286459655	0.400386071337			0.435160256023			0.800978124663			0.473722659717			0.891879817977			0.0			0.0			1.0			1.0			0.963133014562			0.979668221738			0.0			0.0			0.942289392965			0.967861217935			0.0			0.0			0.0			0.0		
19	4096	3	[1024, 2048, 3072]	sigmoid			nesterov_momentum			5.0	0.8182	train_ts2012_chembl20_MWmax800_scrubDM_minpos10_cutoff5.hdf5	True	lr_nesterov_binary_classifier_1024_2048_3072.py	296190	Linux-3.10.0-862.14.4.el7.x86_64-x86_64-with-centos-7.5.1804-Core	[42.0, 42]	299	FREDB5-GUZugc0Bg0Pp6jg==	/srv/home/ecaceres/data_save_folders/output/20180815_Paper_Retrains/trained_nets/lr_nesterov_binary_classifier_1024_2048_3072/CLASSIFIER_SMA_RATIOS_LR03/fold_1/pnr_0.8182	1	Stochastic Negatives	159	0.298408414397	0.401691533001			0.434638584987			0.801037700184			0.474401419579			0.892939510177			0.0			0.0			1.0			1.0			0.963133014562			0.979668221738			0.0			0.0			0.942289392965			0.967861217935			0.0			0.0			0.0			0.0		
20	4096	3	[1024, 2048, 3072]	sigmoid			nesterov_momentum			5.0	0.8182	train_ts2012_chembl20_MWmax800_scrubDM_minpos10_cutoff5.hdf5	True	lr_nesterov_binary_classifier_1024_2048_3072.py	296190	Linux-3.10.0-862.14.4.el7.x86_64-x86_64-with-centos-7.5.1804-Core	[42.0, 42]	299	FREDB5-GUZugc0Bg0Pp6jg==	/srv/home/ecaceres/data_save_folders/output/20180815_Paper_Retrains/trained_nets/lr_nesterov_binary_classifier_1024_2048_3072/CLASSIFIER_SMA_RATIOS_LR03/fold_1/pnr_0.8182	1	Stochastic Negatives	63	0.264905753252	0.384018085131	0.387842851434	0.384459054843	0.424228320077	0.94585171847	0.960888160616	0.815695294658	0.931833624539	0.912614864797	0.450442911931	0.876977038127	0.870752040796	0.903676513385	0.916617127843	0.870035115423	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.963133014562	0.627306273063	0.428971252367	0.979668221738	0.729652817302	0.616343282192	0.0	0.0	0.0	0.0	0.0	0.0	0.942289392965	0.512665862485	0.319503754939	0.967861217935	0.627815866797	0.501013065271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21	4096	3	[1024, 2048, 3072]	sigmoid			nesterov_momentum			5.0	0.8182	train_ts2012_chembl20_MWmax800_scrubDM_minpos10_cutoff5.hdf5	True	lr_nesterov_binary_classifier_1024_2048_3072.py	296190	Linux-3.10.0-862.14.4.el7.x86_64-x86_64-with-centos-7.5.1804-Core	[42.0, 42]	299	FREDB5-GUZugc0Bg0Pp6jg==	/srv/home/ecaceres/data_save_folders/output/20180815_Paper_Retrains/trained_nets/lr_nesterov_binary_classifier_1024_2048_3072/CLASSIFIER_SMA_RATIOS_LR03/fold_1/pnr_0.8182	1	Stochastic Negatives	193	0.300406893977	0.395388190151			0.433561314383			0.798028710246			0.473994359711			0.889057067087			0.0			0.0			1.0			1.0			0.963133014562			0.979668221738			0.0			0.0			0.942289392965			0.967861217935			0.0			0.0			0.0			0.0		
22	4096	3	[1024, 2048, 3072]	sigmoid			nesterov_momentum			5.0	0.8182	train_ts2012_chembl20_MWmax800_scrubDM_minpos10_cutoff5.hdf5	True	lr_nesterov_binary_classifier_1024_2048_3072.py	296190	Linux-3.10.0-862.14.4.el7.x86_64-x86_64-with-centos-7.5.1804-Core	[42.0, 42]	299	FREDB5-GUZugc0Bg0Pp6jg==	/srv/home/ecaceres/data_save_folders/output/20180815_Paper_Retrains/trained_nets/lr_nesterov_binary_classifier_1024_2048_3072/CLASSIFIER_SMA_RATIOS_LR03/fold_1/pnr_0.8182	1	Stochastic Negatives	196	0.302821199213	0.407986943705			0.440157099427			0.803084179608			0.4832027421			0.893790915108			0.0			0.0			1.0			1.0			0.963133014562			0.979668221738			0.0			0.0			0.942289392965			0.967861217935			0.0			0.0			0.0			0.0		
23	4096	3	[1024, 2048, 3072]	sigmoid			nesterov_momentum			5.0	0.8182	train_ts2012_chembl20_MWmax800_scrubDM_minpos10_cutoff5.hdf5	True	lr_nesterov_binary_classifier_1024_2048_3072.py	296190	Linux-3.10.0-862.14.4.el7.x86_64-x86_64-with-centos-7.5.1804-Core	[42.0, 42]	299	FREDB5-GUZugc0Bg0Pp6jg==	/srv/home/ecaceres/data_save_folders/output/20180815_Paper_Retrains/trained_nets/lr_nesterov_binary_classifier_1024_2048_3072/CLASSIFIER_SMA_RATIOS_LR03/fold_1/pnr_0.8182	1	Stochastic Negatives	200	0.301974247179	0.403065213794			0.436681120249			0.798144124826			0.479440656158			0.889467514471			0.0			0.0			1.0			1.0			0.963133014562			0.979668221738			0.0			0.0			0.942289392965			0.967861217935			0.0			0.0			0.0			0.0		
24	4096	3	[1024, 2048, 3072]	sigmoid			nesterov_momentum			5.0	0.8182	train_ts2012_chembl20_MWmax800_scrubDM_minpos10_cutoff5.hdf5	True	lr_nesterov_binary_classifier_1024_2048_3072.py	296190	Linux-3.10.0-862.14.4.el7.x86_64-x86_64-with-centos-7.5.1804-Core	[42.0, 42]	299	FREDB5-GUZugc0Bg0Pp6jg==	/srv/home/ecaceres/data_save_folders/output/20180815_Paper_Retrains/trained_nets/lr_nesterov_binary_classifier_1024_2048_3072/CLASSIFIER_SMA_RATIOS_LR03/fold_1/pnr_0.8182	1	Stochastic Negatives	76	0.27028093833	0.391985768555	0.393839871053	0.394186065374	0.422694187079	0.946875537341	0.964709822437	0.811202222579	0.934291076166	0.920298071768	0.454924009032	0.880813456525	0.874854407308	0.901288099489	0.920592823713	0.875086747441	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.963133014562	0.627306273063	0.428971252367	0.979668221738	0.729652817302	0.616343282192	0.0	0.0	0.0	0.0	0.0	0.0	0.942289392965	0.512665862485	0.319503754939	0.967861217935	0.627815866797	0.501013065271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	4096	3	[1024, 2048, 3072]	sigmoid			nesterov_momentum			5.0	0.8182	train_ts2012_chembl20_MWmax800_scrubDM_minpos10_cutoff5.hdf5	True	lr_nesterov_binary_classifier_1024_2048_3072.py	296190	Linux-3.10.0-862.14.4.el7.x86_64-x86_64-with-centos-7.5.1804-Core	[42.0, 42]	299	FREDB5-GUZugc0Bg0Pp6jg==	/srv/home/ecaceres/data_save_folders/output/20180815_Paper_Retrains/trained_nets/lr_nesterov_binary_classifier_1024_2048_3072/CLASSIFIER_SMA_RATIOS_LR03/fold_1/pnr_0.8182	1	Stochastic Negatives	74	0.276055045615	0.38911675041	0.383545142684	0.393136129504	0.425183543743	0.944578599269	0.964181949939	0.812182230543	0.931220474989	0.919221967191	0.458582380608	0.874712113341	0.874042968024	0.902127169379	0.91669759422	0.874135391408	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.963133014562	0.627306273063	0.428971252367	0.979668221738	0.729652817302	0.616343282192	0.0	0.0	0.0	0.0	0.0	0.0	0.942289392965	0.512665862485	0.319503754939	0.967861217935	0.627815866797	0.501013065271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	4096	3	[1024, 2048, 3072]	sigmoid			nesterov_momentum			5.0	0.8182	train_ts2012_chembl20_MWmax800_scrubDM_minpos10_cutoff5.hdf5	True	lr_nesterov_binary_classifier_1024_2048_3072.py	296190	Linux-3.10.0-862.14.4.el7.x86_64-x86_64-with-centos-7.5.1804-Core	[42.0, 42]	299	FREDB5-GUZugc0Bg0Pp6jg==	/srv/home/ecaceres/data_save_folders/output/20180815_Paper_Retrains/trained_nets/lr_nesterov_binary_classifier_1024_2048_3072/CLASSIFIER_SMA_RATIOS_LR03/fold_1/pnr_0.8182	1	Stochastic Negatives	204	0.304407972952	0.400336273968			0.435061164584			0.797840686701			0.477812235321			0.888860289535			0.0			0.0			1.0			1.0			0.963133014562			0.979668221738			0.0			0.0			0.942289392965			0.967861217935			0.0			0.0			0.0			0.0		
